Referring page title,Referring page URL,Author
Study: Tesla EVs Lose Minimal Range On Hot Days - Local Car Spares,https://localcarspares.co.za/study-tesla-evs-lose-minimal-range-on-hot-days/,Markus Davis
Physicists Explain How Heat Kills Machines and Electronics - Scientific American,http://pancerfaust.com/index-411.html,Srinivas Garimella
"Extreme Heat Could Ruin Our Technology, Too",https://hive.news/news/extreme-heat-could-ruin-our-technology-too?uid=200326,
"EVs may lose up to 31% of range in extreme heat, report says – Breaking Now",https://breakingnow.co/evs-may-lose-up-to-31-of-range-in-extreme-heat-report-says/,
"Face aux fortes chaleurs, voitures, ordinateurs et autres machines souffrent",https://www.madinin-art.net/face-aux-fortes-chaleurs-voitures-ordinateurs-et-autres-machines-souffrent/,
Eis por que os EVs não perdem tanto alcance no uso de A / C em clima quente - Guia Breve,https://guiabreve.com/eis-por-que-os-evs-nao-perdem-tanto-alcance-no-uso-de-a-c-em-clima-quente/,
Study: Tesla EVs Lose Minimal Range On Hot Days | CarBuzz,https://carbuzz.com/news/study-tesla-evs-lose-minimal-range-on-hot-days,Rex Sanchez
“电动爹”名不虚传！电动汽车什么温度下续航最长 实测结果颠覆认知--快科技--科技改变未来,https://news.mydrivers.com/1/924/924313.htm,
Cómo combatir al calor y hacer más kilómetros este verano con tu coche eléctrico: siete trucos básicos - La Otra Verdad,https://la-otra-verdad.com/2023/07/30/como-combatir-al-calor-y-hacer-mas-kilometros-este-verano-con-tu-coche-electrico-siete-trucos-basicos/,
The physics behind how heat waves threaten all of our technology | Business Remark,https://businessremark.com/2023/08/30/the-physics-behind-how-heat-waves-threaten-all-of-our-technology/,
Here is why EVs do not lose as a lot vary in hot-weather A/C use - Motocourt,https://motocourt.com/here-is-why-evs-do-not-lose-as-a-lot-vary-in-hot-weather-a-c-use/,
Xataka – Cómo combatir al calor y hacer más kilómetros este verano con tu coche eléctrico: siete trucos básicos – PcPorPiezas,https://pcporpiezas.com/xataka-como-combatir-al-calor-y-hacer-mas-kilometros-este-verano-con-tu-coche-electrico-siete-trucos-basicos/,
New Data Shows Hot Weather Devastating for the Endurance of Electric Vehicles - Republican Daily,https://republicandaily.com/2023/07/new-data-shows-hot-weather-devastating-for-the-endurance-of-electric-vehicles/,
Physicists Clarify How Warmth Kills Machines and Electronics - keiseronlineuniversity.com,https://keiseronlineuniversity.com/physicists-clarify-how-warmth-kills-machines-and-electronics/,
Report: Warmth Waves Scale back Vary of Some EVs as much as 31% - Infiniteshopguide. All rights reserved.,https://infiniteshopguide.com/report-warmth-waves-scale-back-vary-of-some-evs-as-much-as-31/,
How warmth waves harm equipment from computer systems to automobiles - Nakedlydressed,http://www.nakedlydressed.com/how-warmth-waves-harm-equipment-from-computer-systems-to-automobiles/,
Automakers Wake Up to Reality – American Liberty Pac,https://americanlibertypac.com/automakers-wake-up-to-reality/,
"Comment les machines succombent à la chaleur, des voitures aux ordinateurs - Iziva.com",https://www.iziva.com/comment-les-machines-succombent-a-la-chaleur-des-voitures-aux-ordinateurs.html,
How heat waves damage machinery from computers to cars,https://moomeetang.com/how-heat-waves-damage-machinery-from-computers-to-cars/,
Særdeles relevant netop nu: Så meget skærer kulde af elbilers rækkevidde,https://www.hundefan.dk/bil-og-motor/saerdeles-relevant-netop-nu-saa-meget-skaerer-kulde-af-elbilers-raekkevidde,
Montana Heat as Bad as Cold for Electric Vehicles?,https://realnewsmontana.com/ixp/117/p/montana-heat-electric-vehicles/,Dennis Bragg
Machines can’t always take the heat - Nextgov/FCW,https://www.nextgov.com/ideas/2023/08/machines-cant-always-take-heat/389817/,
Automakers Wake Up to Reality - Self-Reliance Central,https://selfreliancecentral.com/2023/11/03/automakers-wake-up-to-reality/,
Physicists Explain How Heat Kills Machines and Electronics | Scientific American,http://uniformedservicesassociation.org/index-1385.html,Srinivas Garimella
Physicists Explain How Heat Kills Machines and Electronics - Scientific American,http://dfected.net/index-4019.html,Srinivas Garimella
Machines can't always take the heat − two engineers explain the physics behind how heat waves threaten everything from cars to computers - NFL Bulletin,https://nflbulletin.com/machines-cant-always-take-the-heat-%E2%88%92-two-engineers-explain-the-physics-behind-how-heat-waves-threaten-everything-from-cars-to-computers/,
Montana Heat as Bad as Cold for Electric Vehicles?,https://kgrzmissoula.com/ixp/117/p/montana-heat-electric-vehicles/,Dennis Bragg
Machines can't always take the heat − two engineers explain the ... - The Conversation Indonesia - AKT Engineering & Consulting,https://aktengineering.com.au/machines-cant-always-take-the-heat-%E2%88%92-two-engineers-explain-the-the-conversation-indonesia/,
Physicists Explain How Heat Kills Machines and Electronics - Scientific American,http://onevoiceforscience.info/index-377.html,Srinivas Garimella
People are literally dying because it's so hot outside—turns out machines aren't doing so great either - forexbignews,https://forexbignews.com/people-are-literally-dying-because-its-so-hot-outside-turns-out-machines-arent-doing-so-great-either/35090/news/world/,
Physicists Explain How Heat Kills Machines and Electronics | TopBuzzMagazine.com,https://topbuzzmagazine.com/science/physicists-explain-how-heat-kills-machines-and-electronics/,
Tesla long-term battery health slightly higher in cold climates: study – EV Buzz,https://evbuzz.in/2023/09/tesla-long-term-battery-health-slightly-higher-in-cold-climates-study/,
How heat waves damage machinery from computers to cars | Jiffy360,https://jiffy360.com/how-heat-waves-damage-machinery-from-computers-to-cars/,
Automakers Wake Up to Reality on Electric Vehicles | The Red American,https://www.theredamerican.com/2023/10/27/automakers-wake-up-to-reality-on-electric-vehicles/,
Why machines don’t work as well in extreme heat – Over View – Your Daily News Source,https://voxvine.com/news/science/why-machines-dont-work-as-well-in-extreme-heat/,
Machines can’t always take the heat | Popular Science,http://www.agrasenortho.com/index-964.html,
Waspada Suhu Panas Bikin Baterai Mobil Listrik Lemah – Malay News Indonesia- Indonesian Newspaper,https://www.malay.news/indonesia/waspada-suhu-panas-bikin-baterai-mobil-listrik-lemah/,
How Heat Waves Threaten Everything From Cars to Computers - Factkeepers.com,https://factkeepers.com/how-heat-waves-threaten-everything-from-cars-to-computers/,
报告称电动汽车在 38°C 高温环境下，续航里程平均下降 31% - IT之家,https://www.ithome.com/0/707/311.htm,
Why machines don’t work as well in extreme heat - True Median,https://truemedian.com/why-machines-dont-work-as-well-in-extreme-heat/,
Physicists Explain How Heat Kills Machines and Electronics - Breaking News Today,https://viagradup.com/physicists-explain-how-heat-kills-machines-and-electronics/,
Here’s why EVs don’t lose as much range in hot-weather A/C use – EV News Hubb,https://evnewshubb.com/2023/07/24/heres-why-evs-dont-lose-as-much-range-in-hot-weather-a-c-use/,
Voici pourquoi les véhicules électriques ne perdent pas autant d’autonomie lors de l’utilisation de la climatisation par temps chaud – DetailingLove,https://detailinglove.com/voici-pourquoi-les-vehicules-electriques-ne-perdent-pas-autant-dautonomie-lors-de-lutilisation-de-la-climatisation-par-temps-chaud,
"💥 Voitures, ordinateurs... les machines succombent à la chaleur, pourquoi et comment ?",https://www.techno-science.net/actualite/voitures-ordinateurs-machines-succombent-chaleur-pourquoi-comment-N23678.html,
Machines can’t always take the heat | Popular Science,https://www.popsci.com/technology/heat-wave-machines/,
Machines can’t always take the heat | Popular Science,http://www.kiwanisclubofgalena.org/index-940.html,
På grund af dette mister elbiler ikke så meget rækkevidde i varmt vejr med aircondition – Unique feed,https://unique-feed.com/paa-grund-af-dette-mister-elbiler-ikke-saa-meget-raekkevidde-i-varmt-vejr-med-aircondition/,
Montana Heat as Bad as Cold for Electric Vehicles?,https://alternativemissoula.com/ixp/117/p/montana-heat-electric-vehicles/,Dennis Bragg
Electric Vehicle 电池不止怕冷！研究：高温将导致电车续航大缩水，更会降低电池使用寿命。 - automachi.com,https://www.automachi.com/2023/07/electric-vehicle-range-may-affect-by-high-temperature/,
"Extreme Heat Could Ruin Our Technology, Too",https://reverse.inverse.com/tech/heat-degradation-computers-cars,
لماذا لا تعمل الآلات بكفاءة في درجات الحرارة الشديدة؟ دراسة تفسّر الأسباب | بوبيولار ساينس - العلوم للعموم,https://popsciarabia.com/%D8%AD%D9%82%D8%A7%D8%A6%D9%82-%D9%88%D8%BA%D8%B1%D8%A7%D8%A6%D8%A8/%D8%A3%D8%B3%D8%A6%D9%84%D8%A9-%D9%81%D8%B6%D9%88%D9%84%D9%8A%D8%A9/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D9%84%D8%A7-%D8%AA%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D8%A2%D9%84%D8%A7%D8%AA-%D8%A8%D9%83%D9%81%D8%A7%D8%A1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9/,
Physicists Explain How Heat Kills Machines and Electronics | Scientific American,http://speakfrenchingeneva.com/index-3967.html,Matthew T. Hughes
Xataka – Viajar fresquito en verano es un problema para el coche eléctrico: esta es la autonomía que pierde – Yacal,https://www.yacal.es/xataka-viajar-fresquito-en-verano-es-un-problema-para-el-coche-electrico-esta-es-la-autonomia-que-pierde/,
מחקר: חשמליות מאבדות כמעט שליש מהטווח בחום של 38 מעלות - אוטו,https://www.auto.co.il/article/136402-world-news,
不能太冷，也不能太热！高温开空调，电动车续航力下降 31% - Walao Eh,http://walaoeh.live/2023/07/28/%E4%B8%8D%E8%83%BD%E5%A4%AA%E5%86%B7%EF%BC%8C%E4%B9%9F%E4%B8%8D%E8%83%BD%E5%A4%AA%E7%83%AD%EF%BC%81%E9%AB%98%E6%B8%A9%E5%BC%80%E7%A9%BA%E8%B0%83%EF%BC%8C%E7%94%B5%E5%8A%A8%E8%BD%A6%E7%BB%AD%E8%88%AA/,
"Cold climates boost Tesla battery longevity, reveals study. – TESDIY",https://www.tesdiy.com/blogs/news/cold-climates-boost-tesla-battery-longevity-reveals-study,
Physicists Explain How Heat Kills Machines And Electronics - Now-Tranding,https://nowtranding.com/physicists-explain-how-heat-kills-machines-and-electronics/,
Montana Heat as Bad as Cold for Electric Vehicles?,https://z100missoula.com/ixp/117/p/montana-heat-electric-vehicles/,Dennis Bragg
Skærer 31 % af rækkevidden - dette vejrforhold er gift for din elbil,https://pensionist.dk/bil-og-motor/skaerer-31-procent-af-raekkevidden-dette-er-gift-for-din-elbil,
Cómo combatir al calor y hacer más kilómetros este verano con tu coche eléctrico: siete trucos básicos - Noticiasmail,https://www.noticiasmail.com/2023/07/30/como-combatir-al-calor-y-hacer-mas-kilometros-este-verano-con-tu-coche-electrico-siete-trucos-basicos/,
Machines can't always take the heat − two engineers explain the physics behind how heat waves threaten everything from cars to computers | Science & Technology News | ArcaMax Publishing,https://www.arcamax.com/knowledge/scienceandtech/technews/s-2871833?fs,ArcaMax Publishing
Viajar fresquito en verano es un problema para el coche eléctrico: esta es la autonomía que pierde | UN PORTAL UNA PROVINCIA,https://cordobanoticias.net/viajar-fresquito-en-verano-es-un-problema-para-el-coche-electrico-esta-es-la-autonomia-que-pierde/,
Here’s why EVs don’t lose as much range in hot-weather A/C use -,https://electricvehicleforworld.com/heres-why-evs-dont-lose-as-much-range-in-hot-weather-a-c-use/,
Automakers wake up to reality on electric vehicles,https://www.washingtonexaminer.com/restoring-america/faith-freedom-self-reliance/automakers-wake-up-to-reality-on-electric-vehicles,
Machines can’t always take the heat − two engineers explain the physics behind how heat waves threaten everything from cars to computers - World News Intel,https://worldnewsintel.com/machines-cant-always-take-the-heat-%E2%88%92-two-engineers-explain-the-physics-behind-how-heat-waves-threaten-everything-from-cars-to-computers/,World News Intel
Machines can't always take the heat − two engineers explain the physics behind how heat waves threaten everything from cars to computers | WordDisk,https://worddisk.com/reading-v2/article/134347/,
Machines can’t all the time take the warmth - thescholarnet.com,https://thescholarnet.com/machines-cant-all-the-time-take-the-warmth/,
"Extreme heat could drain your electric vehicle’s battery - sdgtalks.ai : Your SDG news, read & share everyday",https://sdgtalks.ai/extreme-heat-could-drain-your-electric-vehicles-battery,
Aire acondicionado: el peor enemigo de tu coche eléctrico en verano - Latintechnews,https://latintechnews.com/2023/08/01/aire-acondicionado-el-peor-enemigo-de-tu-coche-electrico-en-verano/,
ಶಾಖದ ಅಲೆಗಳು ಕಾರುಗಳಿಂದ ಕಂಪ್ಯೂಟರ್‌ಗಳವರೆಗೆ ಎಲ್ಲವನ್ನೂ ಹೇಗೆ ಬೆದರಿಸುತ್ತವೆ - Karunadu News Online,https://karunadunews.online/%E0%B2%B6%E0%B2%BE%E0%B2%96%E0%B2%A6-%E0%B2%85%E0%B2%B2%E0%B3%86%E0%B2%97%E0%B2%B3%E0%B3%81-%E0%B2%95%E0%B2%BE%E0%B2%B0%E0%B3%81%E0%B2%97%E0%B2%B3%E0%B2%BF%E0%B2%82%E0%B2%A6-%E0%B2%95%E0%B2%82/,
Cómo combatir al calor y hacer más kilómetros este verano con tu coche eléctrico: siete trucos básicos - FM SOL,https://radiosol.online/index.php/2023/07/29/como-combatir-al-calor-y-hacer-mas-kilometros-este-verano-con-tu-coche-electrico-siete-trucos-basicos/,
